Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
ПуГВнг(A)-LS 95,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+95,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 95 мм2  
ПуГВнг(B)-LS 10,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+10,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 10 мм2  
ПуГВнг(B)-LS 185,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+185,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 185 мм2  
"ПуГВнг(B)-LS 2,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+2%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 2,5 мм2  "
"ПуГВнг(B)-LS 4,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+4%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 4,0 мм2  "
"ПуГВнг(B)-LS 6,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+6%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 6,0 мм2  "
ПуГВнг(B)-LS 70,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+70,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 70 мм2  
ПуГВнг(B)-LS 95,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28B%29-LS+95,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности B  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 95 мм2  
"ПУГНП 2х0,5","3,0х3,8 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+2%D1%850%2C5,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  2: 2 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"ПУГНП 2х1,0","3,3х5,2 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+2%D1%851%2C0,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  2: 2 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"ПУГНП 2х1,5","3,7х6,0 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+2%D1%851%2C5,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  2: 2 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"ПУГНП 2х2,5","4,1х6,8 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+2%D1%852%2C5,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  2: 2 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"ПУГНП 2х4,0","5,0х8,5 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+2%D1%854%2C0,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  2: 2 жилы  4,0: номинальное сечение жилы 4,0 мм2  "
"ПУГНП 3х0,75","3,1х6,6 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+3%D1%850%2C75,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  3: 3 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"ПУГНП 3х1,5","3,7х8,3 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+3%D1%851%2C5,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  3: 3 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"ПУГНП 3х2,5","4,1х9,5 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+3%D1%852%2C5,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  3: 3 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"ПУГНП 3х4,0","5,0х12,1 мм",10 наружных диаметров,−15...+50 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D0%A3%D0%93%D0%9D%D0%9F+3%D1%854%2C0,"П: провод  У: установочный  Г: гибкий  Н: для неподвижной прокладки  П: плоский  3: 3 жилы  4,0: номинальное сечение жилы 4,0 мм2  "
"ПуГПнг(A)-HF 0,5","2,5 мм",5 наружных диаметров,−40...+70 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%9F%D0%BD%D0%B3%28A%29-HF+0%2C5,"провод универсальный  гибкий  изоляция из полимерной композиции пониженной горючести  категория пожароопасности A  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 0,5 мм2  "
"ПуГПнг(A)-HF 0,75","2,7 мм",5 наружных диаметров,−40...+70 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%9F%D0%BD%D0%B3%28A%29-HF+0%2C75,"провод универсальный  гибкий  изоляция из полимерной композиции пониженной горючести  категория пожароопасности A  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 0,75 мм2  "
"ПуГПнг(A)-HF 1,0","2,8 мм",5 наружных диаметров,−40...+70 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%9F%D0%BD%D0%B3%28A%29-HF+1%2C0,"провод универсальный  гибкий  изоляция из полимерной композиции пониженной горючести  категория пожароопасности A  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 1,0 мм2  "
"ПуГПнг(A)-HF 1,5","3,4 мм",5 наружных диаметров,−40...+70 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%9F%D0%BD%D0%B3%28A%29-HF+1%2C5,"провод универсальный  гибкий  изоляция из полимерной композиции пониженной горючести  категория пожароопасности A  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 1,5 мм2  "
